"NGA","Polity","Variable","Value.From","Value.To","Date.From","Date.To","Fact.Type","Value.Note","Date.Note"
"Iceland","IsCommw","Information Sacred Texts","0","","930","1000","complex","simple","range"
"Iceland","IsCommw","Information Sacred Texts","1","","1001","1262","complex","simple","range"
"Iceland","IsCommw","Information Religious literature","0","","930","1000","complex","simple","range"
"Iceland","IsCommw","Information Religious literature","0.9","","1001","1100","complex","simple","range"
"Iceland","IsCommw","Information Religious literature","1","","1101","1262","complex","simple","range"
"Iceland","IsCommw","Information Practical literature","0","","930","1100","complex","simple","range"
"Iceland","IsCommw","Information Practical literature","0.9","","1101","1262","complex","simple","range"
"Iceland","IsCommw","Information History","0","","930","1100","complex","simple","range"
"Iceland","IsCommw","Information History","1","","1101","1262","complex","simple","range"
"Iceland","IsCommw","Information Philosophy","0","","930","1100","complex","simple","range"
"Iceland","IsCommw","Information Philosophy","1","","1101","1262","complex","simple","range"
"Iceland","IsCommw","Information Scientific literature","0","","930","1100","complex","simple","range"
"Iceland","IsCommw","Information Scientific literature","1","","1101","1262","complex","simple","range"
"Iceland","IsCommw","Information Fiction","0","","930","1100","complex","simple","range"
"Iceland","IsCommw","Information Fiction","1","","1101","1262","complex","simple","range"
"Iceland","IsCommw","Other Articles","1","","","","simple","simple",""
"Iceland","IsCommw","Other Tokens","0.1","","","","simple","simple",""
"Iceland","IsCommw","Other Precious metals","1","","","","simple","simple",""
"Iceland","IsCommw","Other Foreign coins","1","","","","simple","simple",""
"Iceland","IsCommw","Other Indigenous coins","0","","","","simple","simple",""
"Iceland","IsCommw","Other Paper currency","0","","","","simple","simple",""
"Iceland","IsCommw","Largest scale collective ritual of the official cult Frequency for the ritual specialist","2","","","","simple","simple",""
"Iceland","IsCommw","Largest scale collective ritual of the official cult Frequency per participant","2","","","","simple","simple",""
"Iceland","IsCommw","Largest scale collective ritual of the official cult Frequency for the audience","2","","","","simple","simple",""
"Iceland","IsCommw","Most widespread collective ritual of the official cult Frequency for the ritual specialist","5","","","","simple","simple",""
"Iceland","IsCommw","Most widespread collective ritual of the official cult Frequency per participant","5","","","","simple","simple",""
"Iceland","IsCommw","Most widespread collective ritual of the official cult Frequency for the audience","5","","","","simple","simple",""
"Iceland","IsCommw","Most frequent collective ritual of the official cult Frequency for the ritual specialist","5","","","","simple","simple",""
"Iceland","IsCommw","Most frequent collective ritual of the official cult Frequency per participant","5","","","","simple","simple",""
"Iceland","IsCommw","Most frequent collective ritual of the official cult Frequency for the audience","5","","","","simple","simple",""
"Iceland","IsCommw","Most euphoric collective ritual of the official cult Frequency for the ritual specialist","3","","","","simple","simple",""
"Iceland","IsCommw","Most euphoric collective ritual of the official cult Frequency per participant","3","","","","simple","simple",""
"Iceland","IsCommw","Most euphoric collective ritual of the official cult Frequency for the audience","3","","","","simple","simple",""
"Iceland","IsCommw","Normative Ideological precepts concerning morality/supernatural beings High Gods (creator gods)","2","","930","1055","complex","simple","range"
"Iceland","IsCommw","Normative Ideological precepts concerning morality/supernatural beings High Gods (creator gods)","3","","1056","1262","complex","simple","range"
"Iceland","IsCommw","Normative Ideological precepts concerning morality/supernatural beings supernatural enforcement of fairness","0.9","","1056","1262","complex","simple","range"
"Iceland","IsCommw","Normative Ideological precepts concerning morality/supernatural beings supernatural enforcement of human reciprocity","0.9","","930","1055","complex","simple","range"
"Iceland","IsCommw","Normative Ideological precepts concerning morality/supernatural beings supernatural enforcement of human reciprocity","0.9","","1056","1262","complex","simple","range"
"Iceland","IsCommw","Normative Ideological precepts concerning morality/supernatural beings supernatural enforcement of in-group loyalty","0.9","","1056","1262","complex","simple","range"
"Iceland","NorKing","Social Scale Polity Population","50000","90000","","","complex","range",""
"Iceland","NorKing","Social Scale Polity territory","103000","","","","simple","simple",""
"Iceland","NorKing","Social Scale Population of the largest settlement","200","300","","","complex","range",""
"Iceland","NorKing","Hierarchical Complexity Administrative levels","5","","","","simple","simple",""
"Iceland","NorKing","Hierarchical Complexity Military levels","3","","","","simple","simple",""
"Iceland","NorKing","Hierarchical Complexity Religious levels","4","","","","simple","simple",""
"Iceland","NorKing","Hierarchical Complexity Settlement hierarchy","3","","","","simple","simple",""
"Iceland","NorKing","Professions Professional military officers","1","","","","simple","simple",""
"Iceland","NorKing","Professions Professional soldiers","1","","","","simple","simple",""
"Iceland","NorKing","Professions Professional priesthood","1","","","","simple","simple",""
"Iceland","NorKing","Bureaucracy characteristics Full-time bureaucrats","1","","","","simple","simple",""
"Iceland","NorKing","Bureaucracy characteristics Examination system","0","","","","simple","simple",""
"Iceland","NorKing","Bureaucracy characteristics Merit promotion","0","","","","simple","simple",""
"Iceland","NorKing","Bureaucracy characteristics Specialized government buildings","0","","","","simple","simple",""
"Iceland","NorKing","Law Courts","0.1","","","","simple","simple",""
"Iceland","NorKing","Law Formal legal code","1","","","","simple","simple",""
"Iceland","NorKing","Law Judges","1","","","","simple","simple",""
"Iceland","NorKing","Law Professional Lawyers","0","","","","simple","simple",""
"Iceland","NorKing","Specialized Buildings: polity owned irrigation systems","0","","","","simple","simple",""
"Iceland","NorKing","Specialized Buildings: polity owned drinking water supply systems","0","","","","simple","simple",""
"Iceland","NorKing","Specialized Buildings: polity owned markets","0","","","","simple","simple",""
"Iceland","NorKing","Specialized Buildings: polity owned food storage sites","0.1","","","","simple","simple",""
"Iceland","NorKing","Specialized Buildings: polity owned Roads","0","","","","simple","simple",""
"Iceland","NorKing","Specialized Buildings: polity owned Bridges","0","","","","simple","simple",""
"Iceland","NorKing","Specialized Buildings: polity owned Canals","0","","","","simple","simple",""
"Iceland","NorKing","Specialized Buildings: polity owned Ports","0.1","","","","simple","simple",""
"Iceland","NorKing","Specialized Buildings: polity owned Mines or quarries","0","","","","simple","simple",""
"Iceland","NorKing","Other Couriers","0","","","","simple","simple",""
"Iceland","NorKing","Other Postal stations","0","","","","simple","simple",""
"Iceland","NorKing","Other General postal service","0","","","","simple","simple",""
"Iceland","NorKing","Information Nonwritten records","1","","","","simple","simple",""
"Iceland","NorKing","Information Written records","1","","","","simple","simple",""
"Iceland","NorKing","Information Script","1","","","","simple","simple",""
"Iceland","NorKing","Information Phonetic alphabetic writing","1","","","","simple","simple",""
"Iceland","NorKing","Information Lists tables and classifications","1","","","","simple","simple",""
"Iceland","NorKing","Information Calendar","1","","","","simple","simple",""
"Iceland","NorKing","Information Sacred Texts","1","","","","simple","simple",""
"Iceland","NorKing","Information Religious literature","1","","","","simple","simple",""
"Iceland","NorKing","Information Practical literature","0.9","","","","simple","simple",""
"Iceland","NorKing","Information History","1","","","","simple","simple",""
"Iceland","NorKing","Information Philosophy","1","","","","simple","simple",""
"Iceland","NorKing","Information Scientific literature","1","","","","simple","simple",""
"Iceland","NorKing","Information Fiction","1","","","","simple","simple",""
"Iceland","NorKing","Other Articles","1","","","","simple","simple",""
"Iceland","NorKing","Other Tokens","0.1","","","","simple","simple",""
"Iceland","NorKing","Other Precious metals","1","","","","simple","simple",""
"Iceland","NorKing","Other Foreign coins","1","","","","simple","simple",""
"Iceland","NorKing","Other Indigenous coins","0","","","","simple","simple",""
"Iceland","NorKing","Other Paper currency","0","","","","simple","simple",""
"Iceland","NorKing","Most widespread collective ritual of the official cult Frequency for the ritual specialist","5","","","","simple","simple",""
"Iceland","NorKing","Most widespread collective ritual of the official cult Frequency per participant","5","","","","simple","simple",""
"Iceland","NorKing","Most widespread collective ritual of the official cult Frequency for the audience","5","","","","simple","simple",""
"Iceland","NorKing","Most frequent collective ritual of the official cult Frequency for the ritual specialist","5","","","","simple","simple",""
"Iceland","NorKing","Most frequent collective ritual of the official cult Frequency per participant","5","","","","simple","simple",""
"Iceland","NorKing","Most frequent collective ritual of the official cult Frequency for the audience","5","","","","simple","simple",""
"Iceland","NorKing","Normative Ideological precepts concerning morality/supernatural beings High Gods (creator gods)","3","","","","simple","simple",""
"Iceland","NorKing","Normative Ideological precepts concerning morality/supernatural beings supernatural enforcement of fairness","1","","","","simple","simple",""
"Iceland","NorKing","Normative Ideological precepts concerning morality/supernatural beings supernatural enforcement of human reciprocity","1","","","","simple","simple",""
"Iceland","NorKing","Normative Ideological precepts concerning morality/supernatural beings supernatural enforcement of in-group loyalty","0","","","","simple","simple",""
"Upper Egypt","EgBadar","Social Scale Population of the largest settlement","25","100","","","complex","range",""
"Upper Egypt","EgBadar","Hierarchical Complexity Administrative levels","1","2","","","complex","range",""
